tensor,expert,source,target,saved_mb,snr_db,freq,class,quality_risk,crush_score
blk.37.ffn_down_exps.weight,232,Q3_K,Q2_K,0.106,75.75,0,COLD,0.02425,4.371716
blk.14.ffn_down_exps.weight,74,Q3_K,Q2_K,0.106,76.09,2,WARM,0.02425,4.371301
blk.16.ffn_down_exps.weight,90,Q3_K,Q2_K,0.106,76.09,2,WARM,0.02425,4.371301
blk.17.ffn_down_exps.weight,83,Q3_K,Q2_K,0.106,76.09,2,WARM,0.02425,4.371301
blk.21.ffn_down_exps.weight,91,Q3_K,Q2_K,0.106,76.09,2,WARM,0.02425,4.371301
blk.27.ffn_down_exps.weight,22,Q3_K,Q2_K,0.106,76.09,2,WARM,0.02425,4.371301
blk.32.ffn_down_exps.weight,4,Q3_K,Q2_K,0.106,76.09,2,WARM,0.02425,4.371301
blk.10.ffn_down_exps.weight,156,Q3_K,Q2_K,0.106,75.74,0,COLD,0.02426,4.369914
blk.35.ffn_down_exps.weight,130,Q3_K,Q2_K,0.106,75.74,0,COLD,0.02426,4.369914
blk.7.ffn_up_exps.weight,132,IQ3_S,Q2_K,0.106,77.36,10,WARM,0.02426,4.369803
blk.8.ffn_up_exps.weight,108,IQ3_S,Q2_K,0.106,77.36,10,WARM,0.02426,4.369803
blk.8.ffn_up_exps.weight,130,IQ3_S,Q2_K,0.106,77.36,10,WARM,0.02426,4.369803
blk.9.ffn_gate_exps.weight,208,IQ3_S,Q2_K,0.106,77.36,10,WARM,0.02426,4.369803
blk.9.ffn_up_exps.weight,208,IQ3_S,Q2_K,0.106,77.36,10,WARM,0.02426,4.369803
blk.10.ffn_up_exps.weight,200,IQ3_S,Q2_K,0.106,77.36,10,WARM,0.02426,4.369803
blk.12.ffn_gate_exps.weight,5,IQ3_S,Q2_K,0.106,77.36,10,WARM,0.02426,4.369803
blk.12.ffn_gate_exps.weight,168,IQ3_S,Q2_K,0.106,77.36,10,WARM,0.02426,4.369803
blk.12.ffn_up_exps.weight,168,IQ3_S,Q2_K,0.106,77.36,10,WARM,0.02426,4.369803
blk.12.ffn_up_exps.weight,170,IQ3_S,Q2_K,0.106,77.36,10,WARM,0.02426,4.369803
blk.12.ffn_up_exps.weight,183,IQ3_S,Q2_K,0.106,77.36,10,WARM,0.02426,4.369803
blk.13.ffn_gate_exps.weight,196,IQ3_S,Q2_K,0.106,77.36,10,WARM,0.02426,4.369803
blk.13.ffn_up_exps.weight,181,IQ3_S,Q2_K,0.106,77.36,10,WARM,0.02426,4.369803
blk.15.ffn_gate_exps.weight,212,IQ3_S,Q2_K,0.106,77.36,10,WARM,0.02426,4.369803
blk.15.ffn_up_exps.weight,12,IQ3_S,Q2_K,0.106,77.36,10,WARM,0.02426,4.369803
blk.15.ffn_up_exps.weight,154,IQ3_S,Q2_K,0.106,77.36,10,WARM,0.02426,4.369803
blk.15.ffn_up_exps.weight,212,IQ3_S,Q2_K,0.106,77.36,10,WARM,0.02426,4.369803
blk.17.ffn_up_exps.weight,64,IQ3_S,Q2_K,0.106,77.36,10,WARM,0.02426,4.369803
blk.18.ffn_up_exps.weight,43,IQ3_S,Q2_K,0.106,77.36,10,WARM,0.02426,4.369803
blk.19.ffn_gate_exps.weight,17,IQ3_S,Q2_K,0.106,77.36,10,WARM,0.02426,4.369803
blk.20.ffn_gate_exps.weight,126,IQ3_S,Q2_K,0.106,77.36,10,WARM,0.02426,4.369803
blk.23.ffn_gate_exps.weight,29,IQ3_S,Q2_K,0.106,77.36,10,WARM,0.02426,4.369803
blk.35.ffn_up_exps.weight,162,IQ3_S,Q2_K,0.106,77.36,10,WARM,0.02426,4.369803
blk.21.ffn_up_exps.weight,58,IQ3_S,Q2_K,0.106,76.89,7,WARM,0.02427,4.368477
blk.34.ffn_down_exps.weight,171,Q3_K,Q2_K,0.106,76.89,7,WARM,0.02427,4.368477
blk.0.ffn_down_exps.weight,64,Q3_K,Q2_K,0.106,75.73,0,COLD,0.02427,4.368114
blk.7.ffn_down_exps.weight,42,Q3_K,Q2_K,0.106,75.73,0,COLD,0.02427,4.368114
blk.10.ffn_down_exps.weight,201,Q3_K,Q2_K,0.106,75.73,0,COLD,0.02427,4.368114
blk.37.ffn_down_exps.weight,19,Q3_K,Q2_K,0.106,75.73,0,COLD,0.02427,4.368114
blk.7.ffn_gate_exps.weight,132,IQ3_S,Q2_K,0.106,77.35,10,WARM,0.02427,4.367874
blk.8.ffn_gate_exps.weight,108,IQ3_S,Q2_K,0.106,77.35,10,WARM,0.02427,4.367874
blk.11.ffn_gate_exps.weight,127,IQ3_S,Q2_K,0.106,77.35,10,WARM,0.02427,4.367874
blk.11.ffn_up_exps.weight,43,IQ3_S,Q2_K,0.106,77.35,10,WARM,0.02427,4.367874
blk.11.ffn_up_exps.weight,60,IQ3_S,Q2_K,0.106,77.35,10,WARM,0.02427,4.367874
blk.11.ffn_up_exps.weight,127,IQ3_S,Q2_K,0.106,77.35,10,WARM,0.02427,4.367874
blk.12.ffn_up_exps.weight,85,IQ3_S,Q2_K,0.106,77.35,10,WARM,0.02427,4.367874
blk.13.ffn_gate_exps.weight,181,IQ3_S,Q2_K,0.106,77.35,10,WARM,0.02427,4.367874
blk.13.ffn_gate_exps.weight,249,IQ3_S,Q2_K,0.106,77.35,10,WARM,0.02427,4.367874
blk.13.ffn_up_exps.weight,71,IQ3_S,Q2_K,0.106,77.35,10,WARM,0.02427,4.367874
blk.13.ffn_up_exps.weight,249,IQ3_S,Q2_K,0.106,77.35,10,WARM,0.02427,4.367874
blk.15.ffn_gate_exps.weight,154,IQ3_S,Q2_K,0.106,77.35,10,WARM,0.02427,4.367874
blk.15.ffn_gate_exps.weight,224,IQ3_S,Q2_K,0.106,77.35,10,WARM,0.02427,4.367874
blk.15.ffn_up_exps.weight,224,IQ3_S,Q2_K,0.106,77.35,10,WARM,0.02427,4.367874
blk.18.ffn_gate_exps.weight,43,IQ3_S,Q2_K,0.106,77.35,10,WARM,0.02427,4.367874
blk.18.ffn_up_exps.weight,245,IQ3_S,Q2_K,0.106,77.35,10,WARM,0.02427,4.367874
blk.19.ffn_gate_exps.weight,52,IQ3_S,Q2_K,0.106,77.35,10,WARM,0.02427,4.367874
blk.19.ffn_gate_exps.weight,66,IQ3_S,Q2_K,0.106,77.35,10,WARM,0.02427,4.367874
blk.20.ffn_up_exps.weight,126,IQ3_S,Q2_K,0.106,77.35,10,WARM,0.02427,4.367874
blk.24.ffn_up_exps.weight,72,IQ3_S,Q2_K,0.106,77.35,10,WARM,0.02427,4.367874
blk.24.ffn_up_exps.weight,152,IQ3_S,Q2_K,0.106,77.35,10,WARM,0.02427,4.367874
blk.24.ffn_up_exps.weight,231,IQ3_S,Q2_K,0.106,77.35,10,WARM,0.02427,4.367874
blk.35.ffn_gate_exps.weight,162,IQ3_S,Q2_K,0.106,77.35,10,WARM,0.02427,4.367874
blk.37.ffn_down_exps.weight,74,Q3_K,Q2_K,0.106,75.9,1,COLD,0.02427,4.367661
blk.19.ffn_down_exps.weight,155,Q3_K,Q2_K,0.106,76.07,2,WARM,0.02427,4.367647
blk.36.ffn_down_exps.weight,162,Q3_K,Q2_K,0.106,76.07,2,WARM,0.02427,4.367647
blk.34.ffn_up_exps.weight,191,IQ3_S,Q2_K,0.106,77.19,9,WARM,0.02428,4.366403
blk.37.ffn_gate_exps.weight,188,IQ3_S,Q2_K,0.106,77.19,9,WARM,0.02428,4.366403
blk.38.ffn_up_exps.weight,255,IQ3_S,Q2_K,0.106,77.19,9,WARM,0.02428,4.366403
blk.6.ffn_up_exps.weight,196,IQ3_S,Q2_K,0.106,77.34,10,WARM,0.02428,4.365946
blk.8.ffn_gate_exps.weight,107,IQ3_S,Q2_K,0.106,77.34,10,WARM,0.02428,4.365946
blk.10.ffn_up_exps.weight,171,IQ3_S,Q2_K,0.106,77.34,10,WARM,0.02428,4.365946
blk.11.ffn_gate_exps.weight,53,IQ3_S,Q2_K,0.106,77.34,10,WARM,0.02428,4.365946
blk.11.ffn_gate_exps.weight,60,IQ3_S,Q2_K,0.106,77.34,10,WARM,0.02428,4.365946
blk.12.ffn_gate_exps.weight,85,IQ3_S,Q2_K,0.106,77.34,10,WARM,0.02428,4.365946
blk.12.ffn_gate_exps.weight,170,IQ3_S,Q2_K,0.106,77.34,10,WARM,0.02428,4.365946
blk.12.ffn_gate_exps.weight,183,IQ3_S,Q2_K,0.106,77.34,10,WARM,0.02428,4.365946
blk.13.ffn_gate_exps.weight,71,IQ3_S,Q2_K,0.106,77.34,10,WARM,0.02428,4.365946
blk.14.ffn_up_exps.weight,84,IQ3_S,Q2_K,0.106,77.34,10,WARM,0.02428,4.365946
blk.15.ffn_gate_exps.weight,0,IQ3_S,Q2_K,0.106,77.34,10,WARM,0.02428,4.365946
blk.18.ffn_gate_exps.weight,245,IQ3_S,Q2_K,0.106,77.34,10,WARM,0.02428,4.365946
blk.20.ffn_up_exps.weight,70,IQ3_S,Q2_K,0.106,77.34,10,WARM,0.02428,4.365946
blk.24.ffn_gate_exps.weight,72,IQ3_S,Q2_K,0.106,77.34,10,WARM,0.02428,4.365946
blk.24.ffn_gate_exps.weight,152,IQ3_S,Q2_K,0.106,77.34,10,WARM,0.02428,4.365946
blk.24.ffn_gate_exps.weight,231,IQ3_S,Q2_K,0.106,77.34,10,WARM,0.02428,4.365946
blk.27.ffn_up_exps.weight,199,IQ3_S,Q2_K,0.106,77.34,10,WARM,0.02428,4.365946
blk.29.ffn_up_exps.weight,58,IQ3_S,Q2_K,0.106,77.34,10,WARM,0.02428,4.365946
blk.31.ffn_gate_exps.weight,75,IQ3_S,Q2_K,0.106,77.34,10,WARM,0.02428,4.365946
blk.31.ffn_up_exps.weight,75,IQ3_S,Q2_K,0.106,77.34,10,WARM,0.02428,4.365946
blk.31.ffn_up_exps.weight,129,IQ3_S,Q2_K,0.106,77.34,10,WARM,0.02428,4.365946
blk.35.ffn_up_exps.weight,222,IQ3_S,Q2_K,0.106,77.34,10,WARM,0.02428,4.365946
blk.18.ffn_down_exps.weight,242,Q3_K,Q2_K,0.106,76.06,2,WARM,0.02428,4.365823
blk.38.ffn_gate_exps.weight,137,IQ3_S,Q2_K,0.106,77.03,8,WARM,0.02429,4.365345
blk.3.ffn_down_exps.weight,47,Q3_K,Q2_K,0.106,75.71,0,COLD,0.02429,4.364517
blk.6.ffn_down_exps.weight,83,Q3_K,Q2_K,0.106,75.71,0,COLD,0.02429,4.364517
blk.23.ffn_down_exps.weight,55,Q3_K,Q2_K,0.106,75.71,0,COLD,0.02429,4.364517
blk.29.ffn_up_exps.weight,27,IQ3_S,Q2_K,0.106,77.18,9,WARM,0.02429,4.36449
blk.34.ffn_gate_exps.weight,191,IQ3_S,Q2_K,0.106,77.18,9,WARM,0.02429,4.36449
blk.37.ffn_gate_exps.weight,127,IQ3_S,Q2_K,0.106,77.18,9,WARM,0.02429,4.36449
blk.6.ffn_gate_exps.weight,196,IQ3_S,Q2_K,0.106,77.33,10,WARM,0.02429,4.364021
blk.10.ffn_gate_exps.weight,171,IQ3_S,Q2_K,0.106,77.33,10,WARM,0.02429,4.364021
blk.10.ffn_gate_exps.weight,200,IQ3_S,Q2_K,0.106,77.33,10,WARM,0.02429,4.364021
blk.10.ffn_up_exps.weight,101,IQ3_S,Q2_K,0.106,77.33,10,WARM,0.02429,4.364021
blk.11.ffn_gate_exps.weight,43,IQ3_S,Q2_K,0.106,77.33,10,WARM,0.02429,4.364021
blk.14.ffn_gate_exps.weight,84,IQ3_S,Q2_K,0.106,77.33,10,WARM,0.02429,4.364021
blk.15.ffn_gate_exps.weight,12,IQ3_S,Q2_K,0.106,77.33,10,WARM,0.02429,4.364021
blk.15.ffn_up_exps.weight,0,IQ3_S,Q2_K,0.106,77.33,10,WARM,0.02429,4.364021
blk.17.ffn_up_exps.weight,198,IQ3_S,Q2_K,0.106,77.33,10,WARM,0.02429,4.364021
blk.23.ffn_up_exps.weight,53,IQ3_S,Q2_K,0.106,77.33,10,WARM,0.02429,4.364021
blk.23.ffn_up_exps.weight,245,IQ3_S,Q2_K,0.106,77.33,10,WARM,0.02429,4.364021
blk.24.ffn_up_exps.weight,171,IQ3_S,Q2_K,0.106,77.33,10,WARM,0.02429,4.364021
blk.25.ffn_up_exps.weight,154,IQ3_S,Q2_K,0.106,77.33,10,WARM,0.02429,4.364021
blk.29.ffn_gate_exps.weight,58,IQ3_S,Q2_K,0.106,77.33,10,WARM,0.02429,4.364021
blk.31.ffn_gate_exps.weight,129,IQ3_S,Q2_K,0.106,77.33,10,WARM,0.02429,4.364021
blk.32.ffn_up_exps.weight,54,IQ3_S,Q2_K,0.106,77.33,10,WARM,0.02429,4.364021
blk.36.ffn_up_exps.weight,121,IQ3_S,Q2_K,0.106,77.33,10,WARM,0.02429,4.364021
blk.34.ffn_down_exps.weight,135,Q3_K,Q2_K,0.106,76.86,7,WARM,0.0243,4.362813
blk.32.ffn_down_exps.weight,97,Q3_K,Q2_K,0.106,75.7,0,COLD,0.0243,4.362721
blk.36.ffn_down_exps.weight,85,Q3_K,Q2_K,0.106,75.7,0,COLD,0.0243,4.362721
blk.27.ffn_gate_exps.weight,125,IQ3_S,Q2_K,0.106,77.17,9,WARM,0.0243,4.362578
blk.2.ffn_down_exps.weight,86,Q3_K,Q2_K,0.106,75.87,1,COLD,0.0243,4.362231
blk.12.ffn_down_exps.weight,177,Q3_K,Q2_K,0.106,75.87,1,COLD,0.0243,4.362231
blk.0.ffn_down_exps.weight,104,Q3_K,Q2_K,0.106,76.04,2,WARM,0.0243,4.362179
blk.9.ffn_down_exps.weight,177,Q3_K,Q2_K,0.106,76.04,2,WARM,0.0243,4.362179
blk.10.ffn_down_exps.weight,230,Q3_K,Q2_K,0.106,76.04,2,WARM,0.0243,4.362179
blk.11.ffn_down_exps.weight,166,Q3_K,Q2_K,0.106,76.04,2,WARM,0.0243,4.362179
blk.37.ffn_down_exps.weight,33,Q3_K,Q2_K,0.106,76.04,2,WARM,0.0243,4.362179
blk.10.ffn_up_exps.weight,124,IQ3_S,Q2_K,0.106,77.32,10,WARM,0.0243,4.362096
blk.13.ffn_up_exps.weight,244,IQ3_S,Q2_K,0.106,77.32,10,WARM,0.0243,4.362096
blk.15.ffn_gate_exps.weight,207,IQ3_S,Q2_K,0.106,77.32,10,WARM,0.0243,4.362096
blk.15.ffn_up_exps.weight,207,IQ3_S,Q2_K,0.106,77.32,10,WARM,0.0243,4.362096
blk.15.ffn_up_exps.weight,239,IQ3_S,Q2_K,0.106,77.32,10,WARM,0.0243,4.362096
blk.17.ffn_gate_exps.weight,64,IQ3_S,Q2_K,0.106,77.32,10,WARM,0.0243,4.362096
blk.17.ffn_gate_exps.weight,198,IQ3_S,Q2_K,0.106,77.32,10,WARM,0.0243,4.362096
blk.20.ffn_gate_exps.weight,70,IQ3_S,Q2_K,0.106,77.32,10,WARM,0.0243,4.362096
blk.23.ffn_gate_exps.weight,53,IQ3_S,Q2_K,0.106,77.32,10,WARM,0.0243,4.362096
blk.26.ffn_up_exps.weight,52,IQ3_S,Q2_K,0.106,77.32,10,WARM,0.0243,4.362096
blk.27.ffn_gate_exps.weight,199,IQ3_S,Q2_K,0.106,77.32,10,WARM,0.0243,4.362096
blk.27.ffn_up_exps.weight,26,IQ3_S,Q2_K,0.106,77.32,10,WARM,0.0243,4.362096
blk.27.ffn_up_exps.weight,135,IQ3_S,Q2_K,0.106,77.32,10,WARM,0.0243,4.362096
blk.32.ffn_up_exps.weight,147,IQ3_S,Q2_K,0.106,77.32,10,WARM,0.0243,4.362096
blk.38.ffn_up_exps.weight,183,IQ3_S,Q2_K,0.106,77.32,10,WARM,0.0243,4.362096
blk.34.ffn_down_exps.weight,108,Q3_K,Q2_K,0.106,76.37,4,WARM,0.02431,4.361538
blk.3.ffn_down_exps.weight,140,Q3_K,Q2_K,0.106,75.69,0,COLD,0.02431,4.360926
blk.6.ffn_down_exps.weight,88,Q3_K,Q2_K,0.106,75.69,0,COLD,0.02431,4.360926
blk.28.ffn_down_exps.weight,49,Q3_K,Q2_K,0.106,75.69,0,COLD,0.02431,4.360926
blk.28.ffn_down_exps.weight,180,Q3_K,Q2_K,0.106,75.69,0,COLD,0.02431,4.360926
blk.37.ffn_gate_exps.weight,217,IQ3_S,Q2_K,0.106,77.16,9,WARM,0.02431,4.360668
blk.21.ffn_down_exps.weight,6,Q3_K,Q2_K,0.106,75.86,1,COLD,0.02431,4.360424
blk.28.ffn_down_exps.weight,32,Q3_K,Q2_K,0.106,76.03,2,WARM,0.02431,4.360359
blk.38.ffn_down_exps.weight,83,Q3_K,Q2_K,0.106,76.03,2,WARM,0.02431,4.360359
blk.10.ffn_gate_exps.weight,89,IQ3_S,Q2_K,0.106,77.31,10,WARM,0.02431,4.360174
blk.10.ffn_gate_exps.weight,101,IQ3_S,Q2_K,0.106,77.31,10,WARM,0.02431,4.360174
blk.10.ffn_gate_exps.weight,124,IQ3_S,Q2_K,0.106,77.31,10,WARM,0.02431,4.360174
blk.10.ffn_up_exps.weight,89,IQ3_S,Q2_K,0.106,77.31,10,WARM,0.02431,4.360174
blk.15.ffn_gate_exps.weight,239,IQ3_S,Q2_K,0.106,77.31,10,WARM,0.02431,4.360174
blk.23.ffn_gate_exps.weight,245,IQ3_S,Q2_K,0.106,77.31,10,WARM,0.02431,4.360174
blk.24.ffn_gate_exps.weight,171,IQ3_S,Q2_K,0.106,77.31,10,WARM,0.02431,4.360174
blk.25.ffn_gate_exps.weight,154,IQ3_S,Q2_K,0.106,77.31,10,WARM,0.02431,4.360174
blk.26.ffn_gate_exps.weight,52,IQ3_S,Q2_K,0.106,77.31,10,WARM,0.02431,4.360174
blk.27.ffn_gate_exps.weight,26,IQ3_S,Q2_K,0.106,77.31,10,WARM,0.02431,4.360174
blk.30.ffn_up_exps.weight,132,IQ3_S,Q2_K,0.106,77.31,10,WARM,0.02431,4.360174
blk.32.ffn_gate_exps.weight,54,IQ3_S,Q2_K,0.106,77.31,10,WARM,0.02431,4.360174
blk.36.ffn_gate_exps.weight,121,IQ3_S,Q2_K,0.106,77.31,10,WARM,0.02431,4.360174
blk.38.ffn_up_exps.weight,126,IQ3_S,Q2_K,0.106,77.31,10,WARM,0.02431,4.360174
blk.39.ffn_up_exps.weight,209,IQ3_S,Q2_K,0.106,77.31,10,WARM,0.02431,4.360174
blk.36.ffn_down_exps.weight,101,Q3_K,Q2_K,0.106,75.68,0,COLD,0.02432,4.359133
blk.37.ffn_down_exps.weight,70,Q3_K,Q2_K,0.106,75.68,0,COLD,0.02432,4.359133
blk.39.ffn_down_exps.weight,205,Q3_K,Q2_K,0.106,76.84,7,WARM,0.02432,4.359046
blk.25.ffn_gate_exps.weight,194,IQ3_S,Q2_K,0.106,76.68,6,WARM,0.02432,4.358851
blk.36.ffn_down_exps.weight,191,Q3_K,Q2_K,0.106,75.85,1,COLD,0.02432,4.358619
blk.12.ffn_gate_exps.weight,50,IQ3_S,Q2_K,0.106,77.3,10,WARM,0.02432,4.358253
blk.13.ffn_gate_exps.weight,244,IQ3_S,Q2_K,0.106,77.3,10,WARM,0.02432,4.358253
blk.27.ffn_gate_exps.weight,135,IQ3_S,Q2_K,0.106,77.3,10,WARM,0.02432,4.358253
blk.29.ffn_up_exps.weight,174,IQ3_S,Q2_K,0.106,77.3,10,WARM,0.02432,4.358253
blk.31.ffn_up_exps.weight,251,IQ3_S,Q2_K,0.106,77.3,10,WARM,0.02432,4.358253
blk.32.ffn_gate_exps.weight,147,IQ3_S,Q2_K,0.106,77.3,10,WARM,0.02432,4.358253
blk.35.ffn_gate_exps.weight,222,IQ3_S,Q2_K,0.106,77.3,10,WARM,0.02432,4.358253
blk.35.ffn_up_exps.weight,12,IQ3_S,Q2_K,0.106,77.3,10,WARM,0.02432,4.358253
blk.37.ffn_gate_exps.weight,195,IQ3_S,Q2_K,0.106,77.3,10,WARM,0.02432,4.358253
blk.4.ffn_down_exps.weight,198,Q3_K,Q2_K,0.106,75.67,0,COLD,0.02433,4.357341
blk.20.ffn_down_exps.weight,13,Q3_K,Q2_K,0.106,76.01,2,WARM,0.02433,4.356724
blk.18.ffn_gate_exps.weight,151,IQ3_S,Q2_K,0.106,77.29,10,WARM,0.02434,4.356334
blk.23.ffn_up_exps.weight,95,IQ3_S,Q2_K,0.106,77.29,10,WARM,0.02434,4.356334
blk.34.ffn_up_exps.weight,76,IQ3_S,Q2_K,0.106,77.29,10,WARM,0.02434,4.356334
blk.38.ffn_gate_exps.weight,126,IQ3_S,Q2_K,0.106,77.29,10,WARM,0.02434,4.356334
blk.38.ffn_up_exps.weight,214,IQ3_S,Q2_K,0.106,77.29,10,WARM,0.02434,4.356334
blk.32.ffn_down_exps.weight,208,Q3_K,Q2_K,0.106,75.66,0,COLD,0.02434,4.355551
blk.33.ffn_down_exps.weight,113,Q3_K,Q2_K,0.106,75.66,0,COLD,0.02434,4.355551
blk.33.ffn_down_exps.weight,155,Q3_K,Q2_K,0.106,75.66,0,COLD,0.02434,4.355551
blk.5.ffn_down_exps.weight,101,Q3_K,Q2_K,0.106,75.83,1,COLD,0.02434,4.355012
blk.38.ffn_gate_exps.weight,10,IQ3_S,Q2_K,0.106,77.13,9,WARM,0.02434,4.354948
blk.12.ffn_up_exps.weight,50,IQ3_S,Q2_K,0.106,77.28,10,WARM,0.02435,4.354417
blk.18.ffn_up_exps.weight,151,IQ3_S,Q2_K,0.106,77.28,10,WARM,0.02435,4.354417
blk.23.ffn_gate_exps.weight,95,IQ3_S,Q2_K,0.106,77.28,10,WARM,0.02435,4.354417
blk.27.ffn_up_exps.weight,177,IQ3_S,Q2_K,0.106,77.28,10,WARM,0.02435,4.354417
blk.29.ffn_gate_exps.weight,174,IQ3_S,Q2_K,0.106,77.28,10,WARM,0.02435,4.354417
blk.12.ffn_down_exps.weight,101,Q3_K,Q2_K,0.106,75.82,1,COLD,0.02435,4.353211
blk.23.ffn_down_exps.weight,251,Q3_K,Q2_K,0.106,75.82,1,COLD,0.02435,4.353211
blk.3.ffn_down_exps.weight,79,Q3_K,Q2_K,0.106,75.99,2,WARM,0.02435,4.353095
blk.38.ffn_gate_exps.weight,255,IQ3_S,Q2_K,0.106,77.12,9,WARM,0.02435,4.353045
blk.10.ffn_up_exps.weight,221,IQ3_S,Q2_K,0.106,77.27,10,WARM,0.02436,4.352501
blk.23.ffn_up_exps.weight,7,IQ3_S,Q2_K,0.106,77.27,10,WARM,0.02436,4.352501
blk.30.ffn_up_exps.weight,127,IQ3_S,Q2_K,0.106,77.27,10,WARM,0.02436,4.352501
blk.31.ffn_gate_exps.weight,251,IQ3_S,Q2_K,0.106,77.27,10,WARM,0.02436,4.352501
blk.38.ffn_up_exps.weight,36,IQ3_S,Q2_K,0.106,77.27,10,WARM,0.02436,4.352501
blk.34.ffn_down_exps.weight,203,Q3_K,Q2_K,0.106,76.32,4,WARM,0.02436,4.352328
blk.6.ffn_down_exps.weight,141,Q3_K,Q2_K,0.106,75.64,0,COLD,0.02436,4.351975
blk.16.ffn_down_exps.weight,105,Q3_K,Q2_K,0.106,75.64,0,COLD,0.02436,4.351975
blk.39.ffn_down_exps.weight,95,Q3_K,Q2_K,0.106,76.48,5,WARM,0.02436,4.351653
blk.23.ffn_up_exps.weight,220,IQ3_S,Q2_K,0.106,77.26,10,WARM,0.02437,4.350587
blk.27.ffn_gate_exps.weight,177,IQ3_S,Q2_K,0.106,77.26,10,WARM,0.02437,4.350587
blk.30.ffn_gate_exps.weight,132,IQ3_S,Q2_K,0.106,77.26,10,WARM,0.02437,4.350587
blk.31.ffn_up_exps.weight,106,IQ3_S,Q2_K,0.106,77.26,10,WARM,0.02437,4.350587
blk.20.ffn_up_exps.weight,176,IQ3_S,Q2_K,0.106,77.41,11,WARM,0.02437,4.350414
blk.0.ffn_down_exps.weight,152,Q3_K,Q2_K,0.106,76.14,3,WARM,0.02437,4.349764
blk.1.ffn_down_exps.weight,229,Q3_K,Q2_K,0.106,75.8,1,COLD,0.02437,4.349613
blk.21.ffn_up_exps.weight,119,IQ3_S,Q2_K,0.106,77.25,10,WARM,0.02438,4.348675
blk.31.ffn_gate_exps.weight,106,IQ3_S,Q2_K,0.106,77.25,10,WARM,0.02438,4.348675
blk.38.ffn_gate_exps.weight,183,IQ3_S,Q2_K,0.106,77.25,10,WARM,0.02438,4.348675
blk.14.ffn_up_exps.weight,164,IQ3_S,Q2_K,0.106,77.4,11,WARM,0.02438,4.348489
blk.14.ffn_down_exps.weight,10,Q3_K,Q2_K,0.106,75.62,0,COLD,0.02438,4.348405
blk.35.ffn_gate_exps.weight,12,IQ3_S,Q2_K,0.106,77.24,10,WARM,0.02439,4.346764
blk.38.ffn_up_exps.weight,123,IQ3_S,Q2_K,0.106,77.24,10,WARM,0.02439,4.346764
blk.11.ffn_down_exps.weight,252,Q3_K,Q2_K,0.106,75.61,0,COLD,0.02439,4.346622
blk.14.ffn_down_exps.weight,144,Q3_K,Q2_K,0.106,75.61,0,COLD,0.02439,4.346622
blk.29.ffn_down_exps.weight,39,Q3_K,Q2_K,0.106,75.61,0,COLD,0.02439,4.346622
blk.35.ffn_down_exps.weight,48,Q3_K,Q2_K,0.106,75.61,0,COLD,0.02439,4.346622
blk.6.ffn_up_exps.weight,203,IQ3_S,Q2_K,0.106,77.39,11,WARM,0.02439,4.346566
blk.15.ffn_up_exps.weight,176,IQ3_S,Q2_K,0.106,77.39,11,WARM,0.02439,4.346566
blk.20.ffn_gate_exps.weight,176,IQ3_S,Q2_K,0.106,77.39,11,WARM,0.02439,4.346566
blk.20.ffn_up_exps.weight,178,IQ3_S,Q2_K,0.106,77.39,11,WARM,0.02439,4.346566
blk.34.ffn_down_exps.weight,209,Q3_K,Q2_K,0.106,76.93,8,WARM,0.02439,4.346423
blk.12.ffn_down_exps.weight,231,Q3_K,Q2_K,0.106,76.12,3,WARM,0.02439,4.346121
blk.25.ffn_down_exps.weight,136,Q3_K,Q2_K,0.106,76.12,3,WARM,0.02439,4.346121
blk.12.ffn_down_exps.weight,20,Q3_K,Q2_K,0.106,75.78,1,COLD,0.02439,4.346022
blk.6.ffn_down_exps.weight,192,Q3_K,Q2_K,0.106,75.95,2,WARM,0.02439,4.345854
blk.29.ffn_gate_exps.weight,27,IQ3_S,Q2_K,0.106,77.08,9,WARM,0.0244,4.345448
blk.38.ffn_gate_exps.weight,61,IQ3_S,Q2_K,0.106,77.08,9,WARM,0.0244,4.345448
blk.10.ffn_gate_exps.weight,221,IQ3_S,Q2_K,0.106,77.23,10,WARM,0.0244,4.344855
blk.22.ffn_up_exps.weight,40,IQ3_S,Q2_K,0.106,77.23,10,WARM,0.0244,4.344855
blk.23.ffn_up_exps.weight,252,IQ3_S,Q2_K,0.106,77.23,10,WARM,0.0244,4.344855
blk.9.ffn_down_exps.weight,142,Q3_K,Q2_K,0.106,75.6,0,COLD,0.0244,4.344841
blk.6.ffn_up_exps.weight,219,IQ3_S,Q2_K,0.106,77.38,11,WARM,0.0244,4.344645
blk.7.ffn_up_exps.weight,170,IQ3_S,Q2_K,0.106,77.38,11,WARM,0.0244,4.344645
blk.14.ffn_gate_exps.weight,164,IQ3_S,Q2_K,0.106,77.38,11,WARM,0.0244,4.344645
blk.17.ffn_up_exps.weight,251,IQ3_S,Q2_K,0.106,77.38,11,WARM,0.0244,4.344645
blk.18.ffn_up_exps.weight,138,IQ3_S,Q2_K,0.106,77.38,11,WARM,0.0244,4.344645
blk.20.ffn_up_exps.weight,99,IQ3_S,Q2_K,0.106,77.38,11,WARM,0.0244,4.344645
blk.20.ffn_up_exps.weight,100,IQ3_S,Q2_K,0.106,77.38,11,WARM,0.0244,4.344645
